gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000092929.13	927.699201307834	2.73305223575791	0.108494183637254	5.35364241010125e-141	8.05209091230527e-139	UNC13D	138.09409133034453	Up	True
ENSG00000171346.16	16437.419657655	2.71625640863526	0.0510009516643098	0.0	1e-300	KRT15	300.0	Up	True
ENSG00000104967.8	8.75487835190967	2.71131118942443	1.05841515855639	0.0012310872589218	0.0034538879230851	NOVA2	2.461691759176033	Up	True
ENSG00000089356.19	11903.4513869453	2.63499518042774	0.0807866215816312	2.4298545982969499e-234	8.115357026753259e-232	FXYD3	231.09069236908013	Up	True
ENSG00000167741.11	5.33999696127349	2.60735754445764	1.00888756697627	0.0008127808198921	0.0023481828266849	GGT6	2.6292680924630525	Up	True
ENSG00000129451.12	97.5299839050395	2.53008748434506	0.214521062339578	4.4032107135063e-33	8.36131425706032e-32	KLK10	31.07772545345468	Up	True
ENSG00000130208.10	119.149943109682	2.49540639912802	0.194458929140367	1.25300226023287e-38	2.81473138794744e-37	APOC1	36.550563043902635	Up	True
ENSG00000012124.17	55.1849302011874	2.39665340250499	0.621930896305164	2.1719044336617e-05	7.80106303857203e-05	CD22	4.10784621265198	Up	True
ENSG00000132164.10	399.423616401448	2.39533168277719	0.109470465692799	4.10818499243843e-107	3.82381103947824e-105	SLC6A11	104.4175035773111	Up	True
ENSG00000171345.13	135.689342080046	2.38070767149476	0.491710804868658	2.64792507021078e-07	1.18356674413613e-06	KRT19	5.926807246148338	Up	True
ENSG00000105419.18	64.8328801501222	2.35184492327314	0.263853736294323	5.34834666830678e-20	5.93676936382773e-19	MEIS3	18.226449822551547	Up	True
ENSG00000173581.8	47.6843998166265	2.34840577720305	0.304296823773817	1.27559137571914e-15	1.10403794717825e-14	CCDC106	13.957015999100578	Up	True
ENSG00000016391.11	236.691944235894	2.25060355274939	0.153887965135927	2.0842739942214297e-49	6.236620116306049e-48	CHDH	47.20505070879745	Up	True
ENSG00000124466.9	2690.94193415023	2.18219539137527	0.0773214297984213	3.35817594318776e-176	7.55124097482546e-174	LYPD3	173.121981670327	Up	True
ENSG00000160460.17	26.2501028383327	2.16019408066774	0.483475085497932	1.01853228151448e-06	4.26866334111007e-06	SPTBN4	5.369708095574035	Up	True
ENSG00000010310.9	6.35596503388399	2.14542870154899	1.61141179068147	0.0109085342485637	0.025625126325934	GIPR	1.5913339849597667	Up	True
ENSG00000176222.9	120.444534949613	2.12943724112129	0.26066494354357	5.1049925307825204e-17	4.80877168671099e-16	ZNF404	15.317965842089302	Up	True
ENSG00000056736.10	95.5129102859238	2.11910826921931	0.282717720685035	8.50358607873717e-15	7.004894575052591e-14	IL17RB	13.154598396540583	Up	True
ENSG00000131771.14	134.708277019628	2.08503589536056	0.770510325444926	0.0014146937640013	0.0039287246361254	PPP1R1B	2.4057484097736217	Up	True
ENSG00000161298.19	28.437177885152	2.05473560659202	0.682722591539404	0.000382616064312	0.0011609343268657	ZNF382	2.9351923472610295	Up	True
ENSG00000171570.11	30.1023911171521	2.01473058406294	0.581743101583944	5.25295913877374e-05	0.000179236711239	RAB4B-EGLN2	3.746573033425911	Up	True
ENSG00000197380.11	6.71251775440471	2.00869309145121	1.08170720671135	0.0072105617030535	0.0176158355392071	DACT3	1.754096752910712	Up	True
ENSG00000275395.7	14.1487381766001	2.00848836976551	1.46545539410725	0.0122503807512032	0.02846515216294	FCGBP	1.5456864902874041	Up	True
ENSG00000187091.14	321.480818042504	1.98093083463098	0.118544564376224	1.51300315077368e-63	6.28186737791974e-62	PLCD1	61.20191123661717	Up	True
ENSG00000141524.19	501.364086604373	1.94968594789918	0.112391208051559	2.72988039501766e-68	1.28627206745324e-66	TMC6	65.89066716135218	Up	True
ENSG00000142552.8	6.72978422438971	1.93172931545675	1.14576547417856	0.0093187314310766	0.0222121861388729	RCN3	1.6534086957817395	Up	True
ENSG00000121068.14	167.586086084585	1.87215841468897	0.164945280554291	9.945896836249281e-31	1.72428445074853e-29	TBX2	28.763391088163136	Up	True
