gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000137135.18	802.929014438143	-2.4269895838027	0.10003100962056	1.19313419272669e-130	2.94215750825363e-129	ARHGEF39	128.53133408105296	Down	True
ENSG00000138180.16	6247.4078280976	-2.41695417757811	0.0597896023254426	0.0	1e-300	CEP55	300.0	Down	True
ENSG00000177706.9	2559.66482715717	-2.39501301740602	0.082875540396368	2.35029381408906e-184	1.03045410833546e-182	FAM20C	181.98697134492355	Down	True
ENSG00000177873.14	164.66407091218	-2.3908747023191	0.20668336470195	1.4669124551908501e-31	7.7567051850615805e-31	ZNF619	30.110322714799736	Down	True
ENSG00000198556.14	181.018623362649	-2.38475007395611	0.199965035537424	1.8746910621856298e-33	1.03667174855851e-32	ZNF789	31.984358736722882	Down	True
ENSG00000165868.16	792.131795399564	-2.37748839487296	0.102538929540835	1.62270480915607e-119	3.4734447616158004e-118	HSPA12A	117.45923960334387	Down	True
ENSG00000172731.15	246.199169326626	-2.36437779949311	0.15911222023829	1.40002017495591e-50	1.0956532802696e-49	LRRC20	48.960326856698785	Down	True
ENSG00000155629.15	8.48103754742176	-2.35270870158613	0.953270431247297	0.0033150076584782	0.0058808888401578	PIK3AP1	2.230557029501606	Down	True
ENSG00000146858.8	209.082804702079	-2.35222853819739	0.179546401116948	7.492679274319779e-40	4.74529389289114e-39	ZC3HAV1L	38.32373688500522	Down	True
ENSG00000005469.12	892.793070090668	-2.34649938641109	0.0939296283095687	1.9134319772420598e-138	5.16103962412642e-137	CROT	136.28726280660078	Down	True
ENSG00000099284.15	453.231499272417	-2.32935030312398	0.124141211830125	2.90590660378322e-79	3.5847933122498996e-78	MACROH2A2	77.44553587930916	Down	True
ENSG00000196511.15	256.38498901015	-2.31115967810084	0.147066863529043	2.90019570929621e-56	2.49967152765944e-55	TPK1	54.6021170565669	Down	True
ENSG00000171811.14	2.92467723146451	-2.296541508488	2.32667644920725	0.0183997099452026	0.0296660380921124	CFAP46	1.5277404499630338	Down	True
ENSG00000188293.6	149.073877857319	-2.29158077508697	0.187379576903229	4.25249560619333e-35	2.44440464976605e-34	IGFL1	33.611826898832994	Down	True
ENSG00000157833.13	47.1052639606817	-2.29112479585997	0.391737844421499	1.30357816191934e-09	3.5720998594775803e-09	GAREM2	8.447076408738171	Down	True
ENSG00000131386.20	32.8888362571299	-2.28733674434033	0.415501365473005	8.28628690633454e-09	2.18039464638818e-08	GALNT15	7.661464892983969	Down	True
ENSG00000169683.8	537.060148335471	-2.27135711017379	0.121799776490539	2.51615585941956e-78	3.0673331037722798e-77	LRRC45	76.51323905829375	Down	True
ENSG00000138134.12	1222.46922405387	-2.26763036697882	0.0829019821891951	2.01137487837369e-165	7.29717809309023e-164	STAMBPL1	163.13684505433628	Down	True
ENSG00000011426.11	19380.162757198	-2.25315845533803	0.0696450724531212	2.27491082535489e-230	1.47195155996111e-228	ANLN	227.83210648183803	Down	True
ENSG00000122952.17	3367.16038850198	-2.24909488102412	0.0680938179768843	5.994271412008101e-240	4.28100308295962e-238	ZWINT	237.3684544594089	Down	True
ENSG00000172086.9	741.267144434778	-2.24903951534055	0.140110389486785	9.68939570215131e-59	8.69442377682965e-58	KRCC1	57.06075919558602	Down	True
ENSG00000129646.16	9.96875278984011	-2.24027457362116	0.759584804093432	0.0007002854622714	0.0013305599542914	QRICH2	2.8759655516039206	Down	True
ENSG00000241322.11	124.974711930659	-2.23215163035873	0.226413718994847	1.32618698123661e-23	5.82798617083295e-23	FBXW10B	22.23448148743363	Down	True
ENSG00000114270.18	2180.39600289649	-2.21550426202812	0.095567830608483	1.20175786273818e-119	2.58948034351487e-118	COL7A1	117.58678738131935	Down	True
ENSG00000107796.13	315.087910019141	-2.20882792636918	0.164116000478696	5.0126341802519896e-42	3.34239385988559e-41	ACTA2	40.475942375179784	Down	True
ENSG00000170312.17	11380.2294711081	-2.20340937265637	0.0796903641101277	1.1781709241153e-168	4.393668285317351e-167	CDK1	166.3571727346923	Down	True
ENSG00000185909.15	27.974667838627	-2.20289795348089	0.428834635176005	6.13099906390852e-08	1.53687770132921e-07	KLHDC8B	6.813360690568635	Down	True
ENSG00000187624.9	32.2850321542318	-2.20031691792988	0.454101931746038	3.25504611577514e-07	7.85437232632481e-07	C17orf97	6.10488851541145	Down	True
ENSG00000161542.17	1286.02667365622	-2.19718213364599	0.0760697733857351	3.99075378944455e-184	1.74632002528083e-182	PRPSAP1	181.7578761658551	Down	True
ENSG00000108786.11	213.598230093083	-2.18476871307728	0.169439749678239	1.08114925381921e-38	6.67953773217848e-38	HSD17B1	37.17525359251111	Down	True
ENSG00000114646.10	60.011916533428	-2.18249187854802	0.312989786609266	6.6904432213837e-13	2.1007418222154698e-12	CSPG5	11.677627318406467	Down	True
ENSG00000168301.13	604.560670920582	-2.18141324707918	0.173281385509216	4.83739133269307e-37	2.8857891924558002e-36	KCTD6	35.53973539739258	Down	True
ENSG00000186638.17	559.447034649674	-2.17080517850777	0.120351520805436	2.2110630080748e-73	2.50201554441389e-72	KIF24	71.60170999646826	Down	True
ENSG00000257335.8	27.2662728741442	-2.16774655630457	0.535511324239976	1.35684655571552e-05	2.958462185758e-05	MGAM	4.528933977382944	Down	True
ENSG00000108932.13	45.6067239455131	-2.16339156923153	0.394361907459355	1.09617307369938e-08	2.86447896407623e-08	SLC16A6	7.542954362738565	Down	True
ENSG00000165626.19	209.932660378976	-2.14640937046285	0.189225550999441	1.9386106123095e-30	9.994957007074039e-30	BEND7	29.00021906964298	Down	True
ENSG00000162929.14	884.525780884469	-2.14619214080671	0.0918711256504399	2.3998428719121103e-121	5.2915370353394203e-120	SANBR	119.27641815991024	Down	True
ENSG00000108176.15	94.3080342128343	-2.14339750579774	0.237108196157457	3.69319455358274e-20	1.4803413608615902e-19	DNAJC12	18.829638126467103	Down	True
ENSG00000065328.17	2011.24967280198	-2.14155956912337	0.074547842913475	3.45015552110562e-182	1.4953527106837701e-180	MCM10	179.8252563576828	Down	True
ENSG00000157680.17	5.63231763034983	-2.13852053975546	1.02718724910654	0.007809532327603	0.0132518147558422	DGKI	1.87772464365318	Down	True
ENSG00000165887.12	111.722604849653	-2.13847230749066	0.225540272745386	6.02783122055669e-22	2.5365587335568503e-21	ANKRD2	20.59575507722029	Down	True
